stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,stop_url
de:06611:200488::B,,Kassel Kupferhammerstraße,,51.292015,9.548143,0,de:06611:200488PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200488::B
de:06611:200488::A,,Kassel Kupferhammerstraße,,51.291869,9.548279,0,de:06611:200488PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200488::A
de:06633:203245::A,,Fuldabrück-Bergshausen Oderweg,,51.266144,9.506144,0,de:06633:203245PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203245::A
de:06633:203521::A,,Lohfelden-Ochshausen Sportplatz,,51.28374,9.54674,0,de:06633:203521PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203521::A
de:06633:203521::B,,Lohfelden-Ochshausen Sportplatz,,51.28377,9.54687,0,de:06633:203521PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203521::B
de:06633:203522::A,,Lohfelden-Ochshausen An der Brücke,,51.280664,9.548874,0,de:06633:203522PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203522::A
de:06633:203522::B,,Lohfelden-Ochshausen An der Brücke,,51.280679,9.548605,0,de:06633:203522PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203522::B
de:06633:203522::C,,Lohfelden-Ochshausen An der Brücke,,51.280628,9.549766,0,de:06633:203522PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203522::C
de:06633:203522::D,,Lohfelden-Ochshausen An der Brücke,,51.281011,9.549541,0,de:06633:203522PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203522::D
de:06633:203525::B,,Lohfelden-Crumbach Schöne Aussicht,,51.27348,9.53686,0,de:06633:203525PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203525::B
de:06633:203525::A,,Lohfelden-Crumbach Schöne Aussicht,,51.27356,9.53726,0,de:06633:203525PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203525::A
de:06633:203526::A,,Lohfelden-Crumbach Lohstraße,,51.269835,9.545199,0,de:06633:203526PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203526::A
de:06633:203526::B,,Lohfelden-Crumbach Lohstraße,,51.269886,9.545476,0,de:06633:203526PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203526::B
de:06633:203527::A,,Lohfelden-Crumbach Altes Rathaus,,51.275902,9.541361,0,de:06633:203527PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203527::A
de:06633:203527::B,,Lohfelden-Crumbach Altes Rathaus,,51.275917,9.541651,0,de:06633:203527PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203527::B
de:06633:203527::C,,Lohfelden-Crumbach Altes Rathaus,,51.275291,9.541412,0,de:06633:203527PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203527::C
de:06633:203528::A,,Lohfelden-Ochshausen Parkstraße,,51.278956,9.545434,0,de:06633:203528PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203528::A
de:06633:203528::B,,Lohfelden-Ochshausen Parkstraße,,51.279133,9.546009,0,de:06633:203528PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203528::B
de:06633:203529::A,,Lohfelden-Crumbach Kirche,,51.27093,9.53794,0,de:06633:203529PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203529::A
de:06633:203529::B,,Lohfelden-Crumbach Kirche,,51.27102,9.5381,0,de:06633:203529PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203529::B
de:06633:203530::A,,Lohfelden-Crumbach Sandweg,,51.271383,9.548353,0,de:06633:203530PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203530::A
de:06633:203530::B,,Lohfelden-Crumbach Sandweg,,51.271473,9.548269,0,de:06633:203530PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203530::B
de:06633:203531::A,,Lohfelden-Ochshausen Bürgerhaus,,51.273754,9.552638,0,de:06633:203531PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203531::A
de:06633:203531::B,,Lohfelden-Ochshausen Bürgerhaus,,51.273879,9.552668,0,de:06633:203531PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203531::B
de:06633:203532::C,,Lohfelden-Vollmarshausen Kasseler Straße,,51.26756,9.562135,0,de:06633:203532PARENT,0,C,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203532::C
de:06633:203532::B,,Lohfelden-Vollmarshausen Kasseler Straße,,51.268084,9.56174,0,de:06633:203532PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203532::B
de:06633:203533::A,,Lohfelden-Vollmarshausen Mitte,,51.262443,9.564565,0,de:06633:203533PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203533::A
de:06633:203533::B,,Lohfelden-Vollmarshausen Mitte,,51.26329,9.564246,0,de:06633:203533PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203533::B
de:06633:203534::A,,Lohfelden-Vollmarshausen Welleröder Straße,,51.259067,9.561873,0,de:06633:203534PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203534::A
de:06633:203534::B,,Lohfelden-Vollmarshausen Welleröder Straße,,51.259281,9.562349,0,de:06633:203534PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203534::B
de:06633:203535::B,,Lohfelden-Vollmarshausen Friedhof,,51.262981,9.559997,0,de:06633:203535PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203535::B
de:06633:203535::A,,Lohfelden-Vollmarshausen Friedhof,,51.262906,9.559843,0,de:06633:203535PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203535::A
de:06633:203536::A,,Lohfelden-Vollmarshausen Hunsrückweg,,51.261575,9.567534,0,de:06633:203536PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203536::A
de:06633:203537::A,,Lohfelden-Vollmarshausen Hinter den Höfen,,51.257667,9.563346,0,de:06633:203537PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203537::A
de:06633:203540::A,,Lohfelden-Vollmarshausen Naturfreundehaus,,51.249958,9.559027,0,de:06633:203540PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203540::A
de:06633:203540::B,,Lohfelden-Vollmarshausen Naturfreundehaus,,51.249804,9.559154,0,de:06633:203540PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203540::B
de:06633:203543::A,,Lohfelden-Crumbach Salzpfad,,51.27003,9.5325,0,de:06633:203543PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203543::A
de:06633:203543::B,,Lohfelden-Crumbach Salzpfad,,51.27001,9.5327,0,de:06633:203543PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203543::B
de:06633:203544::A,,Lohfelden-Crumbach BAB-Rasthaus Ost,,51.26668,9.5197,0,de:06633:203544PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203544::A
de:06633:203544::B,,Lohfelden-Crumbach BAB-Rasthaus Ost,,51.26678,9.52029,0,de:06633:203544PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203544::B
de:06633:203545::A,,Lohfelden-Crumbach Bachstraße,,51.27438,9.53424,0,de:06633:203545PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203545::A
de:06633:203545::B,,Lohfelden-Crumbach Bachstraße,,51.27434,9.53441,0,de:06633:203545PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203545::B
de:06633:203546::A,,Lohfelden-Crumbach Gewerbegebiet Lohfeldener Rüssel,,51.26821,9.52582,0,de:06633:203546PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203546::A
de:06633:203546::B,,Lohfelden-Crumbach Gewerbegebiet Lohfeldener Rüssel,,51.26816,9.52612,0,de:06633:203546PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203546::B
de:06633:203547::B,,Lohfelden-Crumbach Im Paradies,,51.27381,9.54349,0,de:06633:203547PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203547::B
de:06633:203547::A,,Lohfelden-Crumbach Im Paradies,,51.27373,9.54384,0,de:06633:203547PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203547::A
de:06633:203548::B,,Lohfelden-Ochshausen Eschweger Straße,,51.27966,9.55302,0,de:06633:203548PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203548::B
de:06633:203548::A,,Lohfelden-Ochshausen Eschweger Straße,,51.27961,9.55318,0,de:06633:203548PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203548::A
de:06633:203549::B,,Lohfelden-Ochshausen Im Triesch,,51.28124,9.55439,0,de:06633:203549PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203549::B
de:06633:203549::A,,Lohfelden-Ochshausen Im Triesch,,51.28141,9.55413,0,de:06633:203549PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203549::A
de:06633:203550::B,,Lohfelden-Ochshausen Meißnerstraße,,51.28342,9.55186,0,de:06633:203550PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203550::B
de:06633:203550::A,,Lohfelden-Ochshausen Meißnerstraße,,51.28342,9.55206,0,de:06633:203550PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203550::A
de:06633:203551::A,,Lohfelden-Ochshausen Triftweg,,51.28632,9.55599,0,de:06633:203551PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203551::A
de:06633:203551::B,,Lohfelden-Ochshausen Triftweg,,51.28627,9.55609,0,de:06633:203551PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203551::B
de:06633:203552::A,,Lohfelden-Vollmarshausen Kaufunger Straße,,51.261657,9.565487,0,de:06633:203552PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203552::A
de:06633:203558::A,,Lohfelden-Crumbach Talstraße,,51.2784,9.53706,0,de:06633:203558PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203558::A
de:06633:203560::B,,Lohfelden-Ochshausen Am Hammelsberg,,51.27737,9.5545,0,de:06633:203560PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203560::B
de:06633:203560::A,,Lohfelden-Ochshausen Am Hammelsberg,,51.27737,9.55471,0,de:06633:203560PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203560::A
de:06633:203561::A,,Lohfelden-Vollmarshausen Kirche,,51.2612,9.563232,0,de:06633:203561PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203561::A
de:06633:203561::B,,Lohfelden-Vollmarshausen Kirche,,51.261065,9.563316,0,de:06633:203561PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203561::B
de:06633:203563::A,,Lohfelden-Crumbach Am Herchenbach,,51.267881,9.547638,0,de:06633:203563PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203563::A
de:06633:203563::B,,Lohfelden-Crumbach Am Herchenbach,,51.267979,9.547768,0,de:06633:203563PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203563::B
de:06633:203761::A,,Söhrewald-Wellerode Kasseler Straße,,51.239913,9.565578,0,de:06633:203761PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203761::A
de:06633:203761::B,,Söhrewald-Wellerode Kasseler Straße,,51.240684,9.564098,0,de:06633:203761PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203761::B
de:06633:203762::A,,Söhrewald-Wellerode Kirche,,51.23884,9.571167,0,de:06633:203762PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203762::A
de:06633:203762::B,,Söhrewald-Wellerode Kirche,,51.239017,9.571197,0,de:06633:203762PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203762::B
de:06633:203763::A,,Söhrewald-Wellerode Schule,,51.23776,9.570248,0,de:06633:203763PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203763::A
de:06633:203764::A,,Söhrewald-Wellerode Wald,,51.232643,9.578059,0,de:06633:203764PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203764::A
de:06633:203764::B,,Söhrewald-Wellerode Wald,,51.232434,9.578371,0,de:06633:203764PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203764::B
de:06633:203765::A,,Söhrewald-Wellerode Steinbruch,,51.227705,9.58401,0,de:06633:203765PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203765::A
de:06633:203765::B,,Söhrewald-Wellerode Steinbruch,,51.22825,9.582972,0,de:06633:203765PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203765::B
de:06633:203766::A,,Söhrewald-Wattenbach Forsthaus,,51.21993,9.58901,0,de:06633:203766PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203766::A
de:06633:203766::B,,Söhrewald-Wattenbach Forsthaus,,51.22002,9.58916,0,de:06633:203766PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203766::B
de:06633:203767::A,,Söhrewald-Wattenbach Waldschlößchen,,51.21584,9.59285,0,de:06633:203767PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203767::A
de:06633:203767::B,,Söhrewald-Wattenbach Waldschlößchen,,51.21601,9.59286,0,de:06633:203767PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203767::B
de:06633:203768::A,,Söhrewald-Wattenbach Kirche,,51.20956,9.59154,0,de:06633:203768PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203768::A
de:06633:203768::B,,Söhrewald-Wattenbach Kirche,,51.21007,9.5913,0,de:06633:203768PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203768::B
de:06633:203769::A,,Söhrewald-Eiterhagen,,51.190099,9.590743,0,de:06633:203769PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203769::A
de:06633:203769::B,,Söhrewald-Eiterhagen,,51.190145,9.590486,0,de:06633:203769PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203769::B
de:06634:204235::A,,Guxhagen An der Linde,,51.20246,9.48079,0,de:06634:204235PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06634:204235::A
de:06611:200492::B,,Kassel Dieselstraße,,51.272757,9.521086,0,de:06611:200492PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200492::B
de:06633:203266::B,,Fuldabrück-Bergshausen Daimlerstraße,,51.270576,9.516934,0,de:06633:203266PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203266::B
de:06633:203553::B,,Lohfelden-Ochshausen Elisabeth-Selbert-Straße,,51.28345,9.55596,0,de:06633:203553PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203553::B
de:06633:203553::A,,Lohfelden-Ochshausen Elisabeth-Selbert-Straße,,51.2834,9.5559,0,de:06633:203553PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203553::A
de:06633:203554::B,,Lohfelden-Ochshausen Mildred-Scheel-Straße,,51.28098,9.55837,0,de:06633:203554PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203554::B
de:06633:203554::A,,Lohfelden-Ochshausen Mildred-Scheel-Straße,,51.28114,9.55847,0,de:06633:203554PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203554::A
de:06633:203555::B,,Lohfelden-Ochshausen Sophie-Scholl-Ring,,51.284944,9.554318,0,de:06633:203555PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203555::B
de:06633:203555::A,,Lohfelden-Ochshausen Sophie-Scholl-Ring,,51.284875,9.554424,0,de:06633:203555PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203555::A
de:06634:204242::A,,Guxhagen Lohstraße,,51.20092,9.4841,0,de:06634:204242PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06634:204242::A
de:06634:204243::B,,Guxhagen-Breitenau,,51.203523,9.477101,0,de:06634:204243PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06634:204243::B
de:06634:204243::A,,Guxhagen-Breitenau,,51.203339,9.476348,0,de:06634:204243PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06634:204243::A
de:06633:203542::B,,Lohfelden-Crumbach Grundschule,,51.2715,9.54726,0,de:06633:203542PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203542::B
de:06633:203542::A,,Lohfelden-Crumbach Grundschule,,51.27163,9.54731,0,de:06633:203542PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203542::A
de:06633:203267::B,,Fuldabrück-Bergshausen BAB-Rasthaus West,,51.26572,9.51343,0,de:06633:203267PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203267::B
de:06633:203770::A,,Söhrewald-Eiterhagen Haus des Gastes,,51.191595,9.595254,0,de:06633:203770PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203770::A
de:06633:203541::A,,Lohfelden-Crumbach Autohof,,51.272468,9.52593,0,de:06633:203541PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203541::A
de:06634:204248::A,,Guxhagen Robert-Bosch-Straße,,51.200774,9.472978,0,de:06634:204248PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06634:204248::A
de:06633:201433::B,,Calden Rathaus,,51.40937,9.403027,0,de:06633:201433PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201433::B
de:06611:200007::B,,Kassel Bahnhof Wilhelmshöhe,,51.313077,9.446789,0,de:06611:200007PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06611:200007::B
de:06633:201323::A,,Hofgeismar Schützenhofweg,,51.49228,9.37418,0,de:06633:201323PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201323::A
de:06633:201324::A,,Hofgeismar Liebenauer Straße,,51.494275,9.373183,0,de:06633:201324PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201324::A
de:06633:201326::A,,Hofgeismar Oberer Graben,,51.493685,9.378277,0,de:06633:201326PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201326::A
de:06633:201327::A,,Hofgeismar Töpfermarkt,,51.49431,9.380638,0,de:06633:201327PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201327::A
de:06633:201328::A,,Hofgeismar Unterer Graben,,51.495583,9.38264,0,de:06633:201328PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201328::A
de:06633:201333::B,,Hofgeismar Gustav-Stresemann-Straße,,51.496152,9.403294,0,de:06633:201333PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201333::B
de:06633:201335::B,,Hofgeismar Kindergarten,,51.497538,9.402903,0,de:06633:201335PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201335::B
de:06633:201336::B,,Hofgeismar Theodor-Heuss-Straße,,51.499607,9.402446,0,de:06633:201336PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201336::B
de:06633:201350::A,,Hofgeismar Kasinoweg,,51.492001,9.389576,0,de:06633:201350PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201350::A
de:06633:201351::A,,Hofgeismar Berufsschule/ASS,,51.49024,9.39061,0,de:06633:201351PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201351::A
de:06633:201351::B,,Hofgeismar Berufsschule/ASS,,51.490668,9.390522,0,de:06633:201351PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201351::B
de:06633:201352::A,,Hofgeismar Stettiner Straße,,51.488529,9.391312,0,de:06633:201352PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201352::A
de:06633:201360::A,,Hofgeismar Landwehr,,51.490445,9.379069,0,de:06633:201360PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201360::A
de:06633:201370::A,,Hofgeismar Erlenweg,,51.499655,9.385324,0,de:06633:201370PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201370::A
de:06633:201370::B,,Hofgeismar Erlenweg,,51.499701,9.385166,0,de:06633:201370PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201370::B
de:06633:201374::A,,Hofgeismar Mühlentor,,51.49238,9.38467,0,de:06633:201374PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201374::A
de:06633:201375::A,,Hofgeismar Eschstruthplatz,,51.491839,9.387086,0,de:06633:201375PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201375::A
de:06633:201376::A,,Hofgeismar Würfelturm,,51.49483,9.38369,0,de:06633:201376PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201376::A
de:06633:201379::A,,Hofgeismar Evangelische Akademie,,51.504,9.405451,0,de:06633:201379PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201379::A
de:06633:201383::A,,Hofgeismar Schlesische Straße,,51.487704,9.387764,0,de:06633:201383PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201383::A
de:06633:201384::A,,Hofgeismar Garnisonsgalerie,,51.491607,9.383859,0,de:06633:201384PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201384::A
de:06633:201386::A,,Hofgeismar Weidemannstraße,,51.49652,9.3985,0,de:06633:201386PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201386::A
de:06633:201386::B,,Hofgeismar Weidemannstraße,,51.49656,9.39874,0,de:06633:201386PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201386::B
de:06633:201400::A,,Immenhausen-Holzhausen Weidestraße,,51.41874,9.53625,0,de:06633:201400PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201400::A
de:06633:201400::B,,Immenhausen-Holzhausen Weidestraße,,51.41882,9.5364,0,de:06633:201400PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201400::B
de:06633:201402::A,,Immenhausen Serastraße,,51.42902,9.46571,0,de:06633:201402PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201402::A
de:06633:201402::B,,Immenhausen Serastraße,,51.42902,9.46552,0,de:06633:201402PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201402::B
de:06633:201405::A,,Immenhausen Faulbornsweg,,51.42826,9.4925,0,de:06633:201405PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201405::A
de:06633:201405::B,,Immenhausen Faulbornsweg,,51.42841,9.49254,0,de:06633:201405PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201405::B
de:06633:201407::A,,Immenhausen Pascheburgstraße,,51.429173,9.476409,0,de:06633:201407PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201407::A
de:06633:201407::B,,Immenhausen Pascheburgstraße,,51.429112,9.476286,0,de:06633:201407PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:201407::B
de:06633:203320::A,,Grebenstein Naturbad,,51.44609,9.402492,0,de:06633:203320PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203320::A
de:06633:203320::B,,Grebenstein Naturbad,,51.445992,9.402491,0,de:06633:203320PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203320::B
de:06633:203334::A,,Grebenstein-Friedrichsthal,,51.444107,9.36552,0,de:06633:203334PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203334::A
de:06633:203334::B,,Grebenstein-Friedrichsthal,,51.443983,9.365516,0,de:06633:203334PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203334::B
de:06633:203156::A,,Calden-Westuffeln Wattberg,,51.436206,9.332731,0,de:06633:203156PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203156::A
de:06633:203156::B,,Calden-Westuffeln Wattberg,,51.436081,9.332659,0,de:06633:203156PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203156::B
de:06633:203171::A,,Calden Oberweg,,51.409657,9.406311,0,de:06633:203171PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203171::A
de:06633:203171::B,,Calden Oberweg,,51.410373,9.406964,0,de:06633:203171PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203171::B
de:06633:203325::A,,Grebenstein-Burguffeln Schulplatz,,51.426193,9.429678,0,de:06633:203325PARENT,0,,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203325::A
de:06633:203327::A,,Grebenstein-Burguffeln Mitte,,51.426659,9.432414,0,de:06633:203327PARENT,0,A,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203327::A
de:06633:203327::B,,Grebenstein-Burguffeln Mitte,,51.426676,9.430229,0,de:06633:203327PARENT,0,B,https://haltestellen.nvv.de/hms-nvv/detailspage?dhid=de:06633:203327::B
